order_id,customer_id,order_date,status,order_type
2857,4733,2024-07-26 03:16:13.099839,Pending,Dine-in
2858,1199,2025-02-23 02:23:18.530752,Completed,Takeaway
2859,16464,2024-04-29 21:58:52.800137,Cancelled,Takeaway
2860,15912,2025-02-09 05:10:02.150519,Pending,Delivery
2861,7313,2024-09-08 18:24:38.529827,Pending,Dine-in
2862,13696,2024-06-16 07:32:18.611612,Completed,Delivery
2863,6203,2024-04-09 07:40:27.162875,Cancelled,Dine-in
2864,19230,2025-02-09 02:09:32.602860,Completed,Delivery
2865,112,2025-01-17 10:48:36.371593,Completed,Takeaway
2866,2713,2024-08-21 20:41:06.438585,Pending,Dine-in
2867,10844,2024-10-09 08:46:21.380241,Cancelled,Dine-in
2868,14746,2025-03-05 08:11:59.694460,Pending,Dine-in
2869,13521,2025-01-13 06:16:56.921716,Completed,Delivery
2870,13930,2024-04-08 10:14:28.348079,Pending,Delivery
2871,16059,2024-04-19 04:56:09.204604,Cancelled,Delivery
2872,13570,2024-05-18 13:39:04.267659,Cancelled,Dine-in
2873,3192,2024-12-13 17:50:15.884382,Pending,Dine-in
2874,12593,2024-11-25 07:46:07.483191,Completed,Takeaway
2875,4346,2024-09-30 15:34:38.700630,Pending,Delivery
2876,16695,2025-02-22 05:33:27.331552,Pending,Dine-in
2877,1766,2024-11-13 14:48:37.975460,Cancelled,Dine-in
2878,5614,2024-12-10 01:32:13.557957,Pending,Dine-in
2879,14068,2024-09-10 09:10:23.744956,Cancelled,Takeaway
2880,2158,2024-04-23 23:06:15.444009,Cancelled,Delivery
2881,17779,2024-04-18 14:05:50.942371,Pending,Dine-in
2882,13425,2025-02-06 11:39:48.910637,Completed,Delivery
2883,19490,2025-03-19 13:35:04.977766,Cancelled,Delivery
2884,14031,2024-10-15 11:21:02.605143,Cancelled,Takeaway
2885,3198,2024-05-23 15:17:30.185366,Cancelled,Dine-in
2886,8091,2024-04-25 00:19:07.139130,Completed,Delivery
2887,9682,2024-12-21 03:00:16.935243,Pending,Dine-in
2888,11819,2024-11-11 23:40:58.195843,Completed,Dine-in
2889,19913,2024-11-04 00:52:09.248403,Pending,Delivery
2890,10511,2024-11-09 20:44:32.834403,Pending,Delivery
2891,2169,2025-01-07 04:20:56.748460,Completed,Delivery
2892,14782,2025-03-23 07:08:07.856966,Pending,Delivery
2893,14929,2025-02-27 12:03:44.410582,Completed,Takeaway
2894,4346,2024-06-08 08:50:55.810199,Cancelled,Takeaway
2895,4011,2025-02-26 23:51:43.926423,Cancelled,Dine-in
2896,16011,2024-09-06 17:16:40.866332,Cancelled,Takeaway
2897,3177,2024-12-08 14:36:11.279617,Pending,Delivery
2898,7046,2025-03-20 00:00:19.256078,Completed,Takeaway
2899,4189,2024-07-10 22:21:12.249320,Completed,Dine-in
2900,5103,2024-12-19 07:47:36.104916,Cancelled,Takeaway
2901,5655,2024-12-18 12:58:50.468452,Completed,Takeaway
2902,3462,2024-09-20 06:29:39.382176,Pending,Takeaway
2903,15235,2025-03-22 06:36:47.130740,Cancelled,Takeaway
2904,11518,2024-06-30 05:54:10.752988,Cancelled,Delivery
2905,9941,2025-01-14 12:30:37.537139,Completed,Delivery
2906,12535,2024-10-14 06:36:44.272490,Pending,Takeaway
2907,16509,2024-08-17 22:49:14.812029,Pending,Dine-in
2908,772,2025-02-19 20:44:25.816556,Completed,Dine-in
2909,15737,2024-06-08 01:27:31.715571,Completed,Dine-in
2910,13883,2024-10-03 00:37:33.805292,Pending,Delivery
2911,17008,2024-09-09 14:02:53.557033,Completed,Delivery
2912,13298,2025-04-02 09:20:52.396943,Completed,Dine-in
2913,9731,2024-05-03 06:53:40.937155,Pending,Takeaway
2914,3809,2024-07-20 17:45:25.604897,Completed,Delivery
2915,4158,2024-05-14 02:06:28.748603,Completed,Dine-in
2916,2378,2024-09-17 10:00:10.660758,Cancelled,Delivery
2917,14339,2025-01-14 15:25:56.923543,Pending,Dine-in
2918,4805,2025-01-24 03:59:28.054219,Pending,Delivery
2919,5251,2024-11-12 21:50:18.657998,Pending,Delivery
2920,19934,2024-11-05 16:18:11.788706,Pending,Takeaway
2921,16219,2024-12-17 03:50:47.787819,Pending,Delivery
2922,12585,2024-12-22 13:42:05.874074,Pending,Takeaway
2923,16694,2025-02-14 06:09:40.527039,Cancelled,Delivery
2924,10736,2025-03-16 22:15:07.281013,Pending,Delivery
2925,8280,2024-10-10 15:26:31.852998,Pending,Takeaway
2926,18304,2024-06-13 16:59:15.196544,Completed,Dine-in
2927,17480,2024-04-24 19:46:54.448646,Completed,Delivery
2928,9975,2025-01-15 05:06:55.320451,Pending,Takeaway
2929,6054,2024-10-18 13:17:34.671129,Pending,Delivery
2930,15486,2025-03-30 08:54:23.204914,Pending,Delivery
2931,2965,2025-01-20 04:49:30.171102,Pending,Delivery
2932,1478,2024-11-19 18:16:21.446754,Pending,Takeaway
2933,15518,2024-05-10 23:01:20.734640,Pending,Dine-in
2934,14231,2024-09-07 00:49:33.765432,Cancelled,Delivery
2935,4394,2024-08-15 20:57:31.957943,Completed,Takeaway
2936,13027,2024-08-23 07:44:39.981104,Pending,Dine-in
2937,2064,2024-12-15 10:42:06.988327,Completed,Delivery
2938,3070,2024-12-12 17:44:28.808944,Cancelled,Delivery
2939,19196,2024-05-10 13:56:18.619246,Cancelled,Delivery
2940,10505,2024-10-10 19:08:13.301825,Pending,Dine-in
2941,4311,2024-09-28 06:48:44.265687,Completed,Dine-in
2942,12025,2024-08-30 11:45:00.069054,Cancelled,Dine-in
2943,9346,2024-08-02 14:33:10.313187,Cancelled,Takeaway
2944,8518,2024-05-07 08:14:46.443913,Completed,Dine-in
2945,17412,2024-06-24 07:20:21.553889,Cancelled,Delivery
2946,4142,2024-07-23 06:44:19.848515,Pending,Dine-in
2947,6388,2025-02-02 01:20:21.086186,Cancelled,Takeaway
2948,16827,2025-01-18 14:41:22.795850,Pending,Delivery
2949,5399,2024-08-17 11:35:21.463446,Completed,Delivery
2950,2015,2024-06-22 11:56:53.112271,Cancelled,Dine-in
2951,5234,2025-02-24 12:22:48.690699,Cancelled,Takeaway
2952,13873,2025-01-13 08:03:38.287067,Cancelled,Delivery
2953,16976,2025-04-03 16:03:10.018603,Pending,Takeaway
2954,19474,2024-06-01 21:54:42.717062,Cancelled,Delivery
2955,17226,2024-07-22 06:50:56.783975,Cancelled,Dine-in
2956,1735,2024-11-16 02:41:38.139506,Cancelled,Takeaway
2957,18843,2024-05-31 12:43:16.983392,Pending,Takeaway
2958,12675,2024-07-11 20:30:19.042522,Pending,Takeaway
2959,940,2024-11-09 15:36:17.791400,Completed,Dine-in
2960,13932,2025-03-15 06:20:30.073412,Cancelled,Delivery
2961,4000,2024-09-11 06:19:12.608480,Completed,Dine-in
2962,12769,2024-10-19 10:55:27.330613,Pending,Delivery
2963,18683,2025-03-16 17:21:26.824568,Completed,Delivery
2964,4468,2024-05-09 02:45:45.488640,Cancelled,Dine-in
2965,18059,2024-10-18 00:15:23.809511,Completed,Takeaway
2966,2041,2024-12-11 14:32:45.998396,Pending,Dine-in
2967,1078,2024-09-07 03:09:22.700065,Completed,Delivery
2968,11802,2024-10-14 23:54:44.517301,Cancelled,Delivery
2969,7337,2025-01-24 12:09:28.090643,Completed,Delivery
2970,9223,2024-08-08 09:35:01.343304,Cancelled,Dine-in
2971,4321,2024-09-21 21:08:24.480732,Pending,Takeaway
2972,112,2024-10-04 01:06:57.443124,Cancelled,Takeaway
2973,11554,2024-06-27 14:29:03.553745,Completed,Takeaway
2974,15259,2024-08-19 13:22:42.960794,Pending,Dine-in
2975,14522,2025-02-01 09:19:36.619046,Completed,Dine-in
2976,5881,2024-11-01 23:33:17.948846,Completed,Delivery
2977,13662,2024-07-06 23:45:19.881755,Cancelled,Delivery
2978,6582,2024-08-28 20:01:42.526582,Cancelled,Delivery
2979,4521,2025-02-22 19:14:24.049047,Completed,Delivery
2980,1817,2024-12-07 10:26:32.617740,Completed,Dine-in
2981,19518,2025-03-09 02:12:49.875911,Cancelled,Delivery
2982,3677,2025-01-19 20:31:33.244386,Cancelled,Delivery
2983,13257,2024-10-29 04:25:25.696236,Cancelled,Takeaway
2984,9322,2025-02-16 07:07:39.228475,Cancelled,Dine-in
2985,1542,2024-11-29 08:56:00.150429,Cancelled,Takeaway
2986,6392,2024-06-30 07:03:57.988709,Completed,Takeaway
2987,1459,2025-03-14 21:12:00.120837,Completed,Delivery
2988,7274,2024-11-03 15:57:44.010817,Cancelled,Dine-in
2989,5546,2024-11-24 02:30:05.097107,Pending,Delivery
2990,8476,2024-12-11 22:16:39.618502,Pending,Delivery
2991,7417,2025-03-14 18:41:17.038067,Cancelled,Delivery
2992,4406,2024-04-25 23:22:38.471885,Cancelled,Takeaway
2993,8748,2024-06-19 00:54:46.337038,Cancelled,Takeaway
2994,6896,2024-04-07 18:13:32.132242,Completed,Takeaway
2995,18286,2024-07-11 08:50:06.635453,Pending,Delivery
2996,9376,2024-10-22 06:36:52.381773,Pending,Delivery
2997,18723,2024-07-17 04:18:00.711377,Completed,Delivery
2998,17871,2024-05-05 00:19:35.735895,Pending,Dine-in
2999,8641,2024-08-26 04:44:08.180577,Pending,Dine-in
3000,2589,2024-07-08 13:58:33.783462,Pending,Takeaway
3001,11200,2024-06-23 02:27:39.587719,Pending,Takeaway
3002,6391,2025-02-02 07:33:57.115950,Cancelled,Delivery
3003,12870,2024-04-21 14:58:31.067418,Completed,Dine-in
3004,10091,2024-11-08 16:56:42.526329,Cancelled,Delivery
3005,4845,2025-01-18 17:41:49.779488,Completed,Takeaway
3006,3565,2024-11-08 03:16:31.381905,Pending,Takeaway
3007,8921,2025-03-25 14:52:47.578295,Completed,Takeaway
3008,10652,2024-08-06 08:20:38.962322,Cancelled,Delivery
3009,17367,2024-06-10 04:36:28.007478,Completed,Delivery
3010,213,2024-08-17 00:50:41.603455,Pending,Delivery
3011,10209,2024-05-24 22:49:18.123961,Pending,Takeaway
3012,14697,2024-12-11 06:26:04.165520,Cancelled,Dine-in
3013,2256,2025-02-02 22:13:18.900007,Completed,Dine-in
3014,17065,2024-06-19 04:28:07.786335,Pending,Dine-in
3015,8391,2024-04-10 08:21:27.998916,Pending,Takeaway
3016,168,2025-01-27 13:20:32.755253,Completed,Delivery
3017,5207,2024-06-27 10:39:25.112899,Completed,Dine-in
3018,9625,2025-01-14 04:37:29.725481,Completed,Takeaway
3019,10113,2024-11-17 01:33:12.594135,Cancelled,Dine-in
3020,2105,2024-12-20 04:24:20.258510,Pending,Dine-in
3021,7252,2024-04-17 20:33:46.920152,Pending,Dine-in
3022,15767,2024-10-16 23:14:34.910661,Completed,Dine-in
3023,16983,2024-06-23 23:38:50.392799,Pending,Dine-in
3024,14076,2025-01-01 18:47:25.076406,Pending,Delivery
3025,75,2025-03-01 03:57:54.267770,Completed,Takeaway
3026,8159,2025-02-01 02:04:16.154516,Pending,Delivery
3027,16837,2024-12-26 17:47:36.882716,Cancelled,Delivery
3028,9868,2024-09-12 01:30:43.605384,Pending,Dine-in
3029,11780,2024-07-20 03:18:38.115039,Cancelled,Delivery
3030,9024,2024-06-05 13:53:11.795089,Completed,Takeaway
3031,1786,2024-04-30 07:53:07.775379,Completed,Takeaway
3032,18453,2024-11-08 11:10:01.757523,Cancelled,Takeaway
3033,6580,2024-10-20 15:31:47.574399,Pending,Delivery
3034,10908,2024-06-06 14:01:37.786050,Completed,Delivery
3035,7476,2024-09-10 06:51:59.492963,Cancelled,Delivery
3036,16122,2024-11-18 20:42:34.861541,Completed,Takeaway
3037,45,2024-07-20 03:43:04.040921,Cancelled,Takeaway
3038,8262,2024-05-04 11:53:18.004462,Pending,Takeaway
3039,17458,2024-11-06 05:40:47.746586,Pending,Dine-in
3040,1803,2024-04-06 08:17:43.779257,Pending,Takeaway
3041,11258,2024-07-15 05:59:12.490268,Cancelled,Dine-in
3042,19053,2024-09-24 02:57:27.683136,Cancelled,Dine-in
3043,12644,2025-02-11 15:07:16.888887,Pending,Delivery
3044,15489,2024-10-31 19:14:19.304492,Cancelled,Takeaway
3045,3974,2024-11-06 11:24:11.677464,Completed,Dine-in
3046,13355,2024-07-24 11:14:03.793346,Pending,Delivery
3047,19581,2024-12-10 16:57:35.544787,Completed,Dine-in
3048,4414,2025-02-22 17:34:58.661303,Cancelled,Takeaway
3049,5866,2024-07-31 19:29:44.150595,Completed,Takeaway
3050,3645,2024-08-29 07:20:26.366801,Cancelled,Takeaway
3051,5467,2024-09-24 00:56:59.342170,Pending,Takeaway
3052,10603,2025-04-03 04:05:27.213241,Cancelled,Takeaway
3053,19626,2024-12-22 14:24:34.356289,Completed,Delivery
3054,3320,2024-12-28 16:36:45.071123,Completed,Delivery
3055,15022,2024-09-07 10:41:49.648098,Pending,Dine-in
3056,18803,2025-03-25 00:21:59.600494,Cancelled,Delivery
3057,14652,2024-12-03 06:05:00.023937,Cancelled,Dine-in
3058,2091,2024-08-23 07:59:42.366262,Completed,Dine-in
3059,17205,2025-01-23 02:13:19.047724,Cancelled,Takeaway
3060,1154,2024-12-10 13:05:34.476249,Pending,Takeaway
3061,18602,2024-08-28 01:05:18.515984,Cancelled,Takeaway
3062,10710,2025-01-12 15:38:59.096652,Completed,Takeaway
3063,5481,2024-04-30 10:49:09.165396,Completed,Dine-in
3064,2976,2024-12-13 11:06:10.905451,Cancelled,Takeaway
3065,6518,2024-06-19 06:04:36.319010,Cancelled,Takeaway
3066,18379,2024-05-20 21:59:40.895699,Pending,Delivery
3067,17344,2025-02-08 20:41:04.869976,Pending,Takeaway
3068,17536,2025-01-11 19:02:25.173810,Completed,Delivery
3069,4170,2024-08-09 10:27:23.144969,Completed,Delivery
3070,10393,2024-06-26 21:13:53.883897,Cancelled,Takeaway
3071,8188,2024-11-09 15:25:18.731874,Completed,Takeaway
3072,8616,2024-10-02 07:01:45.871524,Cancelled,Takeaway
3073,12693,2025-02-16 08:44:57.851291,Completed,Takeaway
3074,3783,2024-08-06 22:22:03.357478,Pending,Dine-in
3075,7565,2024-11-04 21:48:50.873208,Cancelled,Dine-in
3076,828,2025-02-13 21:42:26.593686,Completed,Dine-in
3077,13206,2024-09-13 00:56:52.824362,Cancelled,Dine-in
3078,13490,2025-03-26 08:56:28.449170,Completed,Takeaway
3079,11474,2024-05-23 18:59:46.809106,Pending,Dine-in
3080,9241,2025-03-27 11:22:02.496238,Completed,Dine-in
3081,18900,2024-12-18 00:42:21.033738,Pending,Delivery
3082,15294,2024-12-05 10:18:33.068527,Cancelled,Dine-in
3083,767,2024-06-18 18:46:24.555882,Completed,Delivery
3084,18214,2024-04-28 13:25:43.563048,Cancelled,Delivery
3085,16199,2025-02-24 23:12:39.524800,Completed,Dine-in
3086,6216,2025-01-17 15:38:54.335819,Pending,Takeaway
3087,988,2025-01-11 19:26:16.680205,Completed,Delivery
3088,4980,2025-02-04 17:08:44.355038,Pending,Delivery
3089,8920,2024-10-14 10:20:11.887297,Pending,Takeaway
3090,9032,2024-12-06 22:46:21.849215,Pending,Takeaway
3091,14999,2024-09-23 04:29:41.789226,Completed,Takeaway
3092,6049,2024-06-28 03:10:43.839011,Pending,Delivery
3093,13506,2025-01-13 01:48:20.131884,Pending,Takeaway
3094,6473,2024-04-09 01:13:41.625524,Pending,Delivery
3095,7170,2024-10-12 15:53:18.190368,Pending,Takeaway
3096,7638,2024-11-05 19:29:08.811059,Cancelled,Dine-in
3097,1608,2025-01-05 07:13:41.359890,Cancelled,Dine-in
3098,969,2024-06-12 00:32:56.735722,Pending,Delivery
3099,11446,2024-11-08 06:19:19.648102,Completed,Delivery
3100,8321,2024-11-01 04:50:58.295136,Pending,Dine-in
3101,8899,2025-03-02 10:01:46.433886,Cancelled,Takeaway
3102,853,2024-05-19 05:08:37.117583,Cancelled,Delivery
3103,5826,2024-11-25 13:35:00.647885,Cancelled,Takeaway
3104,1259,2024-10-26 04:08:36.984949,Pending,Dine-in
3105,10031,2024-12-31 04:10:38.844957,Cancelled,Delivery
3106,6837,2024-07-17 13:49:01.685399,Pending,Dine-in
3107,5690,2024-07-31 23:42:24.035518,Completed,Delivery
3108,8479,2024-11-28 01:32:10.859534,Cancelled,Delivery
3109,4840,2024-05-28 13:19:35.461636,Cancelled,Takeaway
3110,12817,2025-01-31 07:31:04.450256,Cancelled,Dine-in
3111,18663,2024-07-06 03:42:08.189393,Cancelled,Takeaway
3112,16704,2025-02-20 19:23:19.399546,Completed,Delivery
3113,8539,2024-06-17 07:27:23.284820,Pending,Takeaway
3114,11281,2025-01-16 20:33:24.005088,Pending,Takeaway
3115,766,2024-08-01 15:02:32.814603,Cancelled,Delivery
3116,14319,2024-06-29 17:40:57.906339,Pending,Dine-in
3117,9192,2024-09-23 10:30:04.293854,Cancelled,Takeaway
3118,11684,2024-04-27 15:19:55.030709,Cancelled,Dine-in
3119,623,2024-10-22 05:19:11.418459,Cancelled,Takeaway
3120,11610,2024-07-09 17:33:22.681179,Completed,Dine-in
3121,7110,2025-01-21 05:51:39.175773,Completed,Delivery
3122,14447,2024-08-24 11:26:49.091012,Cancelled,Takeaway
3123,4892,2024-09-05 07:18:21.802931,Pending,Dine-in
3124,15270,2025-03-07 16:07:45.518214,Completed,Takeaway
3125,17138,2024-09-17 17:22:43.065330,Completed,Takeaway
3126,15826,2024-10-01 19:00:18.044480,Cancelled,Dine-in
3127,8478,2025-02-15 02:26:33.954361,Completed,Delivery
3128,843,2024-09-08 06:02:43.287802,Cancelled,Delivery
3129,13560,2024-06-22 08:14:11.238919,Cancelled,Delivery
3130,5789,2025-01-13 19:11:25.690449,Pending,Dine-in
3131,13812,2024-09-29 06:25:33.169276,Pending,Dine-in
3132,14292,2024-12-04 19:13:00.301275,Pending,Takeaway
3133,2395,2024-09-17 01:10:39.483000,Pending,Dine-in
3134,12328,2024-06-02 03:06:50.586964,Pending,Delivery
3135,7970,2024-05-29 22:01:01.152408,Pending,Dine-in
3136,15985,2025-01-29 15:00:46.759085,Cancelled,Delivery
3137,17307,2024-06-28 03:34:23.901233,Completed,Dine-in
3138,9872,2024-04-25 22:33:15.380899,Cancelled,Delivery
3139,13098,2025-03-02 20:09:19.434216,Completed,Delivery
3140,327,2025-02-23 21:42:37.692118,Cancelled,Dine-in
3141,456,2025-02-07 01:00:37.291445,Completed,Delivery
3142,6206,2025-03-16 10:58:55.405044,Pending,Delivery
3143,1562,2024-12-15 02:49:15.535641,Cancelled,Delivery
3144,6860,2024-06-12 09:56:36.833767,Pending,Delivery
3145,6971,2025-02-07 01:49:07.069134,Pending,Delivery
3146,14441,2024-04-20 16:39:59.508999,Completed,Delivery
3147,13531,2024-08-10 14:52:48.330070,Completed,Dine-in
3148,11997,2024-11-24 05:29:39.538071,Pending,Delivery
3149,16282,2024-10-05 09:26:16.800815,Cancelled,Dine-in
3150,10976,2024-10-30 20:15:48.426664,Cancelled,Delivery
3151,4571,2025-03-14 12:05:25.943446,Completed,Delivery
3152,8906,2025-01-16 15:29:07.813996,Cancelled,Takeaway
3153,18529,2024-04-06 13:46:56.922085,Pending,Delivery
3154,2949,2025-03-24 20:24:55.657825,Completed,Delivery
3155,9686,2024-12-22 00:46:38.351427,Completed,Delivery
3156,884,2025-03-12 14:43:36.992670,Completed,Delivery
3157,10679,2024-04-30 03:50:05.954046,Pending,Takeaway
3158,17414,2024-10-18 20:52:23.162046,Completed,Takeaway
3159,17779,2025-03-26 21:01:02.037996,Completed,Dine-in
3160,2264,2025-03-10 20:57:44.459352,Pending,Takeaway
3161,556,2024-12-22 18:44:38.760742,Cancelled,Dine-in
3162,18503,2024-12-28 09:52:27.674683,Cancelled,Delivery
3163,3265,2025-03-24 02:10:46.998422,Pending,Delivery
3164,4759,2024-06-11 14:25:40.914269,Pending,Delivery
3165,17288,2024-10-10 02:29:17.997662,Completed,Takeaway
3166,718,2024-09-13 00:21:32.454578,Cancelled,Delivery
3167,10368,2025-01-17 20:08:54.773678,Completed,Delivery
3168,11460,2025-01-31 11:30:06.879745,Cancelled,Delivery
3169,15703,2024-04-29 04:19:55.412796,Cancelled,Delivery
3170,10456,2024-05-20 05:04:46.815736,Pending,Takeaway
3171,19020,2024-10-27 03:41:48.851717,Completed,Dine-in
3172,12847,2024-07-08 17:29:07.478538,Pending,Dine-in
3173,7809,2024-11-17 04:03:57.189150,Cancelled,Takeaway
3174,14013,2024-07-11 14:10:25.144123,Cancelled,Delivery
3175,19707,2025-04-02 04:59:33.196739,Pending,Dine-in
3176,18561,2025-02-09 06:56:30.453650,Pending,Dine-in
3177,5320,2024-09-03 18:10:44.698264,Cancelled,Dine-in
3178,6413,2024-09-21 15:48:53.936531,Completed,Delivery
3179,7157,2024-05-28 02:21:18.762822,Completed,Takeaway
3180,6245,2025-03-03 19:35:31.173311,Pending,Dine-in
3181,4210,2024-11-04 08:39:13.875873,Cancelled,Delivery
3182,113,2024-05-07 08:24:25.740800,Completed,Dine-in
3183,17865,2024-08-01 16:53:03.150069,Cancelled,Dine-in
3184,14465,2024-07-26 19:18:16.106781,Completed,Takeaway
3185,12289,2024-05-09 11:16:52.316591,Pending,Takeaway
3186,10712,2025-03-09 00:10:55.780157,Completed,Delivery
3187,16599,2025-03-29 19:54:54.384981,Pending,Takeaway
3188,15836,2024-12-08 17:57:14.063572,Cancelled,Dine-in
3189,11576,2024-07-01 17:35:20.196568,Cancelled,Delivery
3190,16228,2025-03-12 17:12:08.121872,Pending,Delivery
3191,19076,2024-12-15 16:42:45.738488,Completed,Takeaway
3192,11669,2025-03-28 12:53:28.312014,Pending,Takeaway
3193,8801,2024-08-19 09:54:30.731224,Pending,Takeaway
3194,11809,2024-08-26 13:53:27.050599,Cancelled,Dine-in
3195,5869,2025-01-28 20:14:47.026580,Completed,Delivery
3196,15338,2025-01-15 01:20:43.141793,Cancelled,Dine-in
3197,1469,2024-09-23 14:08:52.412600,Completed,Dine-in
3198,3514,2024-09-18 06:23:07.618160,Pending,Dine-in
3199,11100,2024-09-08 12:30:32.958107,Completed,Dine-in
3200,2275,2024-11-09 01:43:17.434860,Cancelled,Takeaway
3201,5463,2024-12-25 18:44:32.438498,Cancelled,Takeaway
3202,15319,2024-10-20 15:08:05.799766,Completed,Delivery
3203,1028,2024-08-06 15:25:51.475704,Cancelled,Dine-in
3204,11535,2024-10-28 16:22:44.031243,Completed,Takeaway
3205,16716,2025-02-28 01:20:18.719217,Pending,Delivery
3206,9911,2025-01-21 15:56:29.638624,Completed,Takeaway
3207,18828,2025-02-14 12:59:01.568529,Pending,Delivery
3208,6671,2024-12-03 12:39:43.864585,Completed,Takeaway
3209,10365,2025-03-08 08:40:00.798093,Completed,Delivery
3210,10399,2024-07-20 15:18:49.491379,Pending,Takeaway
3211,6083,2024-05-22 11:12:43.666981,Cancelled,Takeaway
3212,9094,2025-01-29 02:03:55.613548,Cancelled,Takeaway
3213,17544,2024-12-19 04:49:25.889404,Pending,Takeaway
3214,7123,2025-03-31 01:17:21.619144,Pending,Delivery
3215,12562,2024-11-15 16:54:25.050825,Completed,Delivery
3216,14053,2024-12-10 08:32:22.637152,Cancelled,Dine-in
3217,17188,2024-08-11 17:38:54.491036,Completed,Delivery
3218,4878,2024-08-23 23:28:53.467890,Completed,Delivery
3219,760,2025-02-26 05:23:44.859141,Pending,Takeaway
3220,122,2024-07-20 07:45:50.559009,Pending,Delivery
3221,2320,2024-11-28 05:16:44.827649,Cancelled,Delivery
3222,2171,2024-05-01 02:57:55.003995,Cancelled,Takeaway
3223,5783,2024-10-22 23:01:11.940873,Pending,Takeaway
3224,1962,2024-09-15 22:10:37.660964,Cancelled,Dine-in
3225,16728,2024-05-31 12:55:25.383556,Completed,Takeaway
3226,5334,2024-07-10 18:36:34.793503,Completed,Dine-in
3227,8853,2025-01-06 01:01:59.924535,Completed,Delivery
3228,18867,2025-02-17 06:50:14.567756,Cancelled,Dine-in
3229,11809,2024-06-07 01:41:00.633597,Cancelled,Delivery
3230,14668,2025-02-03 00:04:38.206912,Completed,Delivery
3231,12055,2024-12-31 21:11:49.677906,Completed,Takeaway
3232,18910,2024-08-20 15:38:14.831460,Cancelled,Takeaway
3233,10916,2024-05-05 11:42:52.406958,Completed,Takeaway
3234,11134,2024-07-31 02:03:17.981202,Pending,Dine-in
3235,12155,2024-09-14 11:29:20.603438,Completed,Delivery
3236,12204,2024-10-21 21:31:00.221184,Completed,Dine-in
3237,15778,2024-06-09 20:34:37.548639,Completed,Takeaway
3238,2552,2025-02-11 15:27:18.776327,Pending,Takeaway
3239,2495,2024-04-06 01:39:59.380978,Pending,Takeaway
3240,17580,2025-02-27 14:48:02.250914,Completed,Takeaway
3241,13653,2024-12-19 18:13:26.403886,Pending,Takeaway
3242,4131,2025-03-10 11:24:24.534146,Cancelled,Takeaway
3243,1162,2024-05-26 22:05:36.327008,Completed,Dine-in
3244,12279,2024-10-21 09:13:44.255236,Cancelled,Delivery
3245,13120,2024-08-22 12:22:40.386325,Cancelled,Dine-in
3246,19597,2025-03-07 20:20:13.081651,Pending,Delivery
3247,11024,2024-11-01 08:12:57.079819,Cancelled,Takeaway
3248,15882,2025-04-03 01:30:30.366350,Pending,Takeaway
3249,18262,2024-10-07 15:31:49.637277,Completed,Delivery
3250,10039,2024-06-21 21:26:59.572709,Cancelled,Dine-in
3251,17885,2024-08-22 07:48:03.968136,Completed,Dine-in
3252,12910,2024-07-13 12:19:20.033261,Pending,Dine-in
3253,5090,2025-01-03 10:10:13.586946,Pending,Takeaway
3254,16507,2025-02-07 04:25:49.333909,Pending,Takeaway
3255,14022,2024-09-02 08:23:58.203126,Completed,Takeaway
3256,19805,2024-11-19 19:48:33.180790,Completed,Delivery
3257,3647,2025-01-19 03:42:49.382908,Pending,Dine-in
3258,14471,2024-12-12 10:39:12.942709,Pending,Delivery
3259,11378,2025-03-11 10:39:17.592438,Pending,Delivery
3260,12873,2024-11-13 16:29:00.189169,Cancelled,Dine-in
3261,8732,2024-08-22 10:44:39.988794,Pending,Dine-in
3262,4747,2025-02-03 21:10:08.120415,Cancelled,Dine-in
3263,7443,2024-07-01 19:12:20.456945,Cancelled,Dine-in
3264,19683,2024-11-23 06:34:03.579947,Cancelled,Takeaway
3265,19768,2025-03-20 19:09:27.990560,Pending,Takeaway
3266,9652,2024-07-29 21:00:47.957955,Cancelled,Takeaway
3267,15478,2024-07-11 07:25:11.368663,Cancelled,Dine-in
3268,11362,2024-12-16 14:00:36.987302,Pending,Delivery
3269,11502,2024-08-08 04:51:21.703314,Pending,Takeaway
3270,11346,2024-04-20 23:03:03.224595,Completed,Takeaway
3271,18375,2024-06-07 02:35:47.589856,Pending,Delivery
3272,16948,2024-10-23 22:45:39.142238,Pending,Delivery
3273,5578,2024-09-08 08:10:23.337506,Cancelled,Delivery
3274,11866,2024-11-12 10:38:17.742940,Pending,Delivery
3275,11222,2025-02-16 01:11:43.248156,Completed,Takeaway
3276,19285,2024-05-02 05:16:57.341898,Pending,Dine-in
3277,16794,2024-04-08 23:32:54.363146,Cancelled,Dine-in
3278,1900,2024-05-21 07:30:55.999378,Completed,Takeaway
3279,14285,2024-07-02 17:18:27.223585,Cancelled,Dine-in
3280,18132,2024-11-08 16:07:15.092495,Completed,Takeaway
3281,2263,2024-10-31 01:54:53.673096,Completed,Delivery
3282,3189,2025-03-03 20:15:22.704901,Completed,Delivery
3283,15457,2024-08-14 12:58:28.624991,Completed,Dine-in
3284,9463,2024-09-29 01:59:00.982093,Pending,Takeaway
3285,14177,2024-10-26 22:47:56.139552,Cancelled,Dine-in
3286,7155,2024-09-28 03:11:57.667113,Completed,Delivery
3287,5270,2024-08-18 13:37:37.222255,Pending,Takeaway
3288,831,2025-01-06 06:27:56.309735,Completed,Delivery
3289,11558,2024-12-28 18:30:06.732148,Pending,Takeaway
