payment_id,order_id,payment_date,amount,payment_method
13343,44224,2024-06-17 03:56:52.083411,210.55,UPI
13344,26623,2024-05-03 10:30:35.590358,1592.1,UPI
13345,25651,2024-10-30 06:57:35.278494,330.78,UPI
13346,9939,2024-06-12 02:50:07.743629,769.07,UPI
13347,41038,2024-11-18 05:43:27.845821,1876.28,Net Banking
13348,31426,2024-06-17 19:42:46.085927,1374.47,Credit Card
13349,11793,2025-03-08 05:09:20.289050,624.69,Net Banking
13350,24283,2024-06-09 15:53:54.533827,124.06,Credit Card
13351,8701,2024-04-14 07:38:42.180074,835.11,Cash
13352,32994,2025-01-10 19:18:37.401672,1630.29,Net Banking
13353,11898,2024-04-15 06:24:34.646254,1580.4,UPI
13354,49926,2025-03-07 21:30:30.935589,1825.73,Cash
13355,35103,2025-02-22 10:19:23.535937,730.45,UPI
13356,19798,2024-11-07 00:38:59.597878,941.04,UPI
13357,13780,2025-01-17 22:14:29.679597,1098.68,Credit Card
13358,16519,2024-10-27 20:28:51.738039,480.69,Net Banking
13359,19359,2024-09-01 13:27:24.964932,1770.51,Net Banking
13360,35450,2025-02-11 19:41:09.873307,1587.3,Net Banking
13361,39172,2025-03-04 20:50:58.969597,792.53,UPI
13362,9926,2025-01-14 00:41:48.034228,384.47,Credit Card
13363,16155,2024-06-07 10:26:27.530893,1691.08,UPI
13364,32146,2025-01-17 14:33:20.938147,1642.31,Net Banking
13365,25957,2025-03-03 21:57:50.674354,364.28,Net Banking
13366,36637,2024-05-30 06:55:41.117837,623.96,Cash
13367,46404,2024-04-21 06:23:04.221537,833.95,Cash
13368,14541,2025-01-23 23:17:11.568049,404.42,UPI
13369,27123,2024-04-16 20:31:04.230017,1579.34,UPI
13370,31616,2024-09-20 07:41:45.527640,1523.06,Credit Card
13371,10384,2024-10-18 13:46:50.568133,1082.41,Net Banking
13372,15586,2024-12-28 21:38:12.264778,1376.95,Credit Card
13373,16025,2024-06-21 06:18:28.842360,1963.32,Credit Card
13374,2887,2025-03-22 03:52:39.946312,1071.12,Credit Card
13375,49237,2024-11-30 06:53:16.475009,1260.82,Credit Card
13376,37862,2024-10-01 02:22:33.035578,262.03,UPI
13377,31436,2025-02-19 22:21:58.701253,289.53,UPI
13378,16564,2025-03-16 01:42:43.444051,1902.82,Cash
13379,24051,2024-09-19 10:52:39.868667,746.66,Credit Card
13380,22759,2024-07-31 05:15:06.917641,1623.97,Credit Card
13381,34926,2024-04-08 03:07:56.496805,1721.82,UPI
13382,27546,2024-08-14 20:40:51.689169,1207.07,Net Banking
13383,49531,2024-08-30 07:20:29.393224,675.84,UPI
13384,25344,2024-08-11 00:16:31.127517,728.21,Credit Card
13385,23379,2024-07-28 02:47:54.161403,611.74,Credit Card
13386,40065,2025-03-12 00:20:46.853039,521.51,UPI
13387,11774,2024-05-24 01:45:17.072042,1052.1,UPI
13388,7624,2024-12-14 19:05:07.806459,1034.31,Cash
13389,40570,2025-01-09 21:27:29.250867,1941.32,UPI
13390,11798,2024-06-07 11:43:14.380277,574.77,Credit Card
13391,13526,2024-11-25 16:46:25.859116,1685.08,UPI
13392,8968,2024-11-28 04:01:09.750117,1708.25,Cash
13393,19596,2025-02-13 01:23:09.597039,1220.87,UPI
13394,12032,2024-11-12 20:26:57.877703,1597.58,Cash
13395,11306,2024-09-20 07:26:27.044505,450.12,UPI
13396,9972,2024-04-06 09:41:37.878404,1454.04,Credit Card
13397,49587,2024-04-18 18:49:21.814311,1775.46,Credit Card
13398,19150,2024-06-27 01:28:27.078856,1922.43,Credit Card
13399,34801,2025-01-17 22:53:38.857305,740.32,Credit Card
13400,32554,2024-12-30 20:18:57.588098,1800.54,Net Banking
13401,36917,2024-09-02 21:58:10.936981,1092.47,Net Banking
13402,16388,2024-04-09 01:41:21.698460,1391.6,Cash
13403,29739,2024-09-11 19:09:32.171801,276.33,Net Banking
13404,29577,2024-12-04 09:06:55.682691,307.51,UPI
13405,18531,2024-05-26 20:42:28.215384,755.74,UPI
13406,40914,2024-04-21 10:51:44.405509,792.38,UPI
13407,840,2024-08-10 06:32:51.834685,1886.55,Credit Card
13408,20447,2024-12-01 02:09:04.057809,1891.85,Credit Card
13409,2117,2024-05-13 13:27:54.839052,1287.67,UPI
13410,48377,2024-05-05 11:24:38.687601,1878.02,Credit Card
13411,20433,2025-03-08 12:36:22.243411,223.23,Net Banking
13412,35381,2024-07-07 01:32:12.680232,1155.93,Net Banking
13413,44120,2024-04-18 20:52:26.218693,1173.12,Cash
13414,9559,2024-09-25 21:14:41.008171,1803.5,Net Banking
13415,20389,2024-12-27 03:12:29.234625,1291.05,Credit Card
13416,10994,2024-05-19 23:10:12.843627,1263.04,UPI
13417,18645,2024-05-24 23:08:12.639235,553.47,Credit Card
13418,49563,2025-01-03 04:01:23.986826,417.89,Cash
13419,13074,2024-11-16 07:01:33.822387,234.24,UPI
13420,47005,2024-09-08 14:59:54.796169,1310.67,Net Banking
13421,2467,2024-12-02 18:36:46.770840,1989.14,Net Banking
13422,49210,2024-08-18 15:03:53.989768,428.37,UPI
13423,19610,2024-08-03 09:51:56.041599,309.12,Cash
13424,31437,2024-07-17 00:01:18.809910,1430.01,Credit Card
13425,28485,2024-08-29 17:12:40.713085,919.25,UPI
13426,28432,2025-02-16 01:05:03.446925,586.46,UPI
13427,2417,2025-03-14 13:17:07.854173,432.16,Cash
13428,32127,2024-08-14 08:40:27.136237,1626.96,Credit Card
13429,47115,2024-05-19 06:04:55.379028,1587.27,Cash
13430,3629,2024-05-25 01:09:08.645669,1224.43,UPI
13431,34843,2024-09-07 05:45:09.366644,1739.04,Cash
13432,242,2024-11-15 21:26:01.442030,1022.82,UPI
13433,19569,2024-05-03 16:35:43.801869,1869.8,Cash
13434,11757,2024-06-04 13:35:05.983287,652.68,Credit Card
13435,19446,2024-12-24 21:22:33.434992,211.69,UPI
13436,35698,2024-09-12 14:27:31.598678,241.04,Credit Card
13437,19461,2024-10-07 11:59:18.427385,1757.08,Cash
13438,1748,2025-02-22 09:18:42.452059,427.28,Net Banking
13439,30431,2025-01-17 01:36:54.564826,1113.94,Cash
13440,4686,2024-04-16 15:13:10.778881,793.84,UPI
13441,38419,2025-03-30 16:34:42.154167,542.2,UPI
13442,40338,2025-01-13 07:22:42.798719,1820.71,Cash
13443,8492,2024-09-07 10:18:43.669654,1268.46,Net Banking
13444,36556,2025-02-19 18:30:46.875682,1722.47,Net Banking
13445,9507,2024-08-16 16:43:42.734248,384.71,Net Banking
13446,16690,2024-12-19 23:34:45.545089,1607.14,Credit Card
13447,27898,2025-01-23 19:50:05.290657,444.06,Credit Card
13448,36553,2024-10-14 07:23:23.472867,588.01,Credit Card
13449,35845,2024-07-18 02:32:23.636134,1215.34,Credit Card
13450,21740,2024-09-18 11:26:43.187160,309.87,Net Banking
13451,11773,2025-03-13 16:52:58.695431,827.65,Credit Card
13452,14308,2024-04-17 23:24:54.776746,873.01,Credit Card
13453,31047,2024-11-14 04:44:57.053743,969.06,Credit Card
13454,29419,2024-08-14 12:32:09.195503,1790.53,UPI
13455,27227,2025-03-13 23:56:03.018373,298.7,UPI
13456,27368,2024-05-10 22:33:43.840909,498.77,Net Banking
13457,35060,2025-02-12 05:21:00.025610,1443.57,UPI
13458,42419,2024-06-14 08:04:53.350832,1824.87,Net Banking
13459,44492,2024-08-06 21:29:59.589309,905.47,Cash
13460,12843,2025-01-05 12:41:45.549666,381.09,Credit Card
13461,29688,2024-04-05 19:15:14.751055,578.98,Net Banking
13462,9293,2024-12-18 23:23:57.066358,1264.54,UPI
13463,20628,2024-04-12 07:24:09.283668,1095.5,UPI
13464,36381,2024-06-03 02:47:10.829343,1348.45,Cash
13465,14708,2024-12-17 00:39:22.211904,714.04,Credit Card
13466,34348,2025-01-02 00:35:40.296147,187.93,Net Banking
13467,47415,2024-04-27 02:43:04.143799,1507.7,UPI
13468,20198,2024-11-17 13:03:31.194618,634.62,Net Banking
13469,9257,2025-01-05 10:47:22.089116,922.28,Credit Card
13470,6001,2024-04-11 01:25:10.756482,258.84,Net Banking
13471,1867,2024-09-05 18:47:34.396179,395.2,Credit Card
13472,40426,2025-03-18 15:38:25.489203,1160.12,Net Banking
13473,9306,2024-07-01 23:57:12.767306,944.37,Net Banking
13474,42351,2025-02-02 03:44:35.962868,318.29,Net Banking
13475,29957,2024-09-19 14:34:14.981036,587.99,Net Banking
13476,41750,2025-03-01 05:16:47.142575,563.46,Cash
13477,7190,2025-02-19 13:57:47.727146,1370.03,Net Banking
13478,39424,2024-11-19 15:29:53.652957,713.57,Credit Card
13479,16310,2024-06-09 03:07:02.565640,967.62,UPI
13480,20951,2024-12-27 22:53:33.365457,920.69,Cash
13481,5301,2025-02-10 10:28:28.995238,190.95,UPI
13482,15178,2024-08-08 09:08:37.031488,1243.13,UPI
13483,27787,2024-10-09 17:26:26.746628,1157.31,UPI
13484,20456,2024-10-26 18:34:52.472843,458.71,Credit Card
13485,8454,2025-02-16 07:06:27.116416,1892.58,UPI
13486,44457,2024-07-04 08:28:44.063027,497.2,Credit Card
13487,23725,2024-08-06 03:12:20.331204,573.88,UPI
13488,11299,2024-08-09 18:55:46.677734,879.09,UPI
13489,33394,2025-04-02 07:02:44.630996,1139.9,Net Banking
13490,21724,2024-06-05 12:59:51.559303,875.64,Credit Card
13491,35077,2024-06-07 15:55:40.998766,1510.58,Cash
13492,49920,2024-12-05 07:56:31.714616,302.06,Cash
13493,20906,2025-03-09 01:12:48.454506,617.96,Cash
13494,12596,2024-05-21 02:21:29.701534,1481.62,Net Banking
13495,141,2024-08-05 06:37:19.201479,1753.01,Credit Card
13496,42266,2024-07-31 07:30:15.470594,1196.41,Cash
13497,4217,2025-02-11 00:09:49.134343,431.72,Cash
13498,37184,2024-08-15 11:52:23.638418,1720.53,Credit Card
13499,40077,2024-05-27 12:41:21.582426,718.34,Cash
13500,6584,2024-10-09 08:52:05.682252,437.36,Cash
13501,35304,2024-04-09 22:42:41.432694,846.8,Net Banking
13502,39023,2024-08-24 11:39:34.641092,1437.98,Net Banking
13503,39051,2024-08-19 05:50:11.827950,1903.06,Cash
13504,36404,2024-11-09 02:21:11.551221,963.65,Cash
13505,14665,2024-05-17 09:11:04.824630,540.17,Net Banking
13506,3402,2024-12-20 13:30:18.406821,1661.98,UPI
13507,10805,2024-09-24 11:17:24.584320,275.61,Credit Card
13508,27125,2025-03-30 20:28:30.254396,1166.27,UPI
13509,42391,2024-04-28 18:12:11.493077,1517.8,UPI
13510,36759,2024-09-19 06:10:57.487832,1737.44,Credit Card
13511,29117,2024-10-17 19:55:17.335886,393.92,Cash
13512,8391,2024-08-07 09:36:27.305302,718.67,Credit Card
13513,47209,2024-12-08 12:08:27.046580,1934.91,UPI
13514,12934,2025-02-28 22:54:56.034412,1477.51,Cash
13515,47387,2024-08-13 13:33:17.527061,1046.38,Credit Card
13516,133,2025-01-10 23:14:55.374868,1271.54,UPI
13517,45891,2025-01-24 10:04:59.207493,967.01,UPI
13518,4487,2024-05-14 14:31:59.326790,717.64,Net Banking
13519,5974,2024-12-09 08:11:13.623974,322.14,Cash
13520,15840,2024-04-09 09:55:17.020690,1203.89,Credit Card
13521,8455,2024-10-01 11:55:12.509443,937.97,Net Banking
13522,45091,2024-10-08 19:03:31.750593,554.4,UPI
13523,39642,2024-05-18 02:53:33.820574,1991.25,Credit Card
13524,1844,2024-06-06 00:42:00.400525,1554.62,Credit Card
13525,4864,2025-01-15 00:46:24.926988,1497.61,UPI
13526,40162,2024-07-09 17:31:24.370840,1558.51,Credit Card
13527,44297,2025-04-03 04:50:10.320681,459.84,Cash
13528,22497,2025-01-02 11:45:23.408508,632.9,Cash
13529,41256,2025-01-29 10:14:48.259293,1401.84,Cash
13530,23538,2024-07-19 08:58:43.699177,1339.99,Credit Card
13531,38533,2024-11-21 08:28:30.790946,1958.75,Net Banking
13532,21494,2024-07-06 18:44:51.959649,497.91,Cash
13533,35876,2024-04-20 15:19:51.112626,774.12,UPI
13534,28719,2025-01-11 08:54:41.490003,1509.29,Credit Card
13535,4428,2025-04-04 13:49:35.634506,1186.96,Net Banking
13536,35875,2024-08-19 23:09:02.238034,1148.63,UPI
13537,32949,2024-07-15 22:58:50.621021,851.44,Credit Card
13538,44317,2024-10-23 04:29:33.485336,379.38,UPI
13539,26225,2024-05-22 01:40:35.655819,1550.95,UPI
13540,29800,2025-02-15 01:30:04.636797,1651.01,Cash
13541,45754,2025-02-15 21:36:50.228790,171.89,Credit Card
13542,2095,2025-01-11 06:04:43.523756,576.58,UPI
13543,22717,2024-05-29 11:45:11.492406,474.91,Cash
13544,26764,2025-02-22 16:10:48.996106,1119.52,UPI
13545,20971,2024-05-18 14:59:24.359596,1833.16,UPI
13546,23210,2025-03-18 20:17:58.976893,298.35,Net Banking
13547,18669,2024-08-05 04:10:54.940201,1954.29,UPI
13548,4868,2025-03-26 04:17:37.356478,209.11,Credit Card
13549,36382,2024-05-03 03:20:25.617970,1338.98,Net Banking
13550,17270,2025-01-26 10:55:27.686071,1629.02,UPI
13551,39544,2024-04-26 21:44:22.047059,107.45,UPI
13552,2872,2025-01-12 04:13:04.913498,1467.99,UPI
13553,14467,2025-01-21 02:16:15.141120,1075.35,Credit Card
13554,17910,2024-10-24 15:44:27.777033,1353.39,Credit Card
13555,9521,2024-07-09 14:04:49.324812,385.64,Net Banking
13556,13983,2025-01-10 11:02:38.171295,1943.49,UPI
13557,3675,2025-03-18 05:38:38.621608,1113.18,Net Banking
13558,33758,2024-09-04 02:38:15.174602,779.37,UPI
13559,23207,2024-10-13 01:36:09.825467,392.91,UPI
13560,49938,2024-09-23 13:36:14.044100,1414.86,Net Banking
13561,38112,2024-05-18 23:29:30.990276,1234.88,Cash
13562,32914,2024-06-15 10:16:26.375321,1677.05,Cash
13563,18614,2025-02-08 07:28:13.025300,1147.14,Cash
13564,38603,2025-01-19 08:19:33.673468,1328.74,Cash
13565,24499,2024-11-30 20:44:11.103062,681.43,Net Banking
13566,48556,2024-06-30 02:35:09.724723,1213.78,UPI
13567,45349,2024-10-30 03:32:16.136788,1344.38,Cash
13568,47832,2024-10-09 04:48:02.225283,592.94,Cash
13569,38952,2024-09-22 12:50:59.779984,1212.64,Cash
13570,47829,2024-10-16 12:07:37.497281,443.67,Net Banking
13571,18509,2025-01-02 03:16:57.960719,893.87,Credit Card
13572,32805,2025-02-10 12:35:50.939452,134.83,Cash
13573,25570,2024-07-01 15:07:09.122007,454.95,Cash
13574,19714,2024-05-22 16:34:17.164579,1721.83,UPI
13575,11663,2025-01-05 10:41:29.950072,939.85,Net Banking
13576,26887,2024-09-14 14:23:31.059987,1608.62,Net Banking
13577,31130,2024-11-24 21:32:26.935775,122.88,UPI
13578,35660,2024-05-17 09:33:27.362525,1783.17,Cash
13579,4386,2024-05-07 16:36:00.436401,1280.0,UPI
13580,266,2024-12-02 20:46:33.749833,301.09,Credit Card
13581,35485,2024-10-10 13:22:30.751868,168.25,Credit Card
13582,32321,2024-08-05 02:16:56.758450,954.43,UPI
13583,21190,2025-03-21 15:50:21.976436,1007.81,UPI
13584,2031,2024-06-30 07:03:02.002834,391.54,UPI
13585,3218,2025-01-08 13:04:52.138020,1201.79,Net Banking
13586,28380,2024-12-15 00:43:47.547323,461.6,Cash
13587,33645,2024-05-20 05:54:41.656978,766.06,Cash
13588,2879,2025-01-30 12:57:19.852635,1105.47,Cash
13589,42417,2025-01-17 15:11:43.770883,1239.8,Credit Card
13590,47741,2025-04-04 06:56:25.182734,1379.98,Credit Card
13591,49002,2025-02-04 08:52:00.906960,1667.13,Cash
13592,45075,2024-12-14 10:28:37.104778,814.14,UPI
13593,20094,2024-08-13 05:57:01.310232,1750.19,UPI
13594,25159,2024-12-28 10:26:47.214333,464.75,UPI
13595,3754,2024-04-11 04:39:34.935087,403.58,UPI
13596,28168,2024-12-19 07:33:46.729914,643.18,Credit Card
13597,43529,2025-02-18 07:23:53.531081,671.84,Net Banking
13598,4555,2024-07-06 23:37:16.459442,1403.53,Credit Card
13599,3457,2025-03-28 13:30:23.369119,1619.57,Cash
13600,15815,2024-07-04 10:45:02.583961,1750.41,Credit Card
13601,36044,2024-07-06 01:09:41.544274,1983.3,Credit Card
13602,4071,2024-10-09 00:07:20.060704,931.33,Net Banking
13603,18947,2024-04-19 07:51:34.150063,1952.0,UPI
13604,6331,2024-05-11 21:37:29.789652,284.84,UPI
13605,24272,2024-09-22 03:53:25.120879,1928.91,Credit Card
13606,1729,2024-12-09 02:52:34.718467,1211.44,Credit Card
13607,14842,2024-07-14 19:10:22.119673,556.35,Net Banking
13608,32612,2024-10-08 11:30:10.730232,1088.54,Cash
13609,36855,2024-05-11 08:43:26.311958,1279.9,UPI
13610,42895,2024-05-06 07:27:10.717824,1249.71,UPI
13611,47918,2024-06-27 23:36:24.250785,176.08,UPI
13612,42980,2025-01-05 12:22:06.452083,1211.7,Net Banking
13613,8206,2024-08-11 20:02:57.335422,1997.92,UPI
13614,29136,2024-04-06 17:16:50.250635,771.07,UPI
13615,27809,2024-09-22 01:40:03.487101,142.66,UPI
13616,20304,2024-11-13 04:06:54.253092,1080.78,Cash
13617,22806,2024-09-29 06:14:52.492773,1750.5,Credit Card
13618,14946,2025-03-08 16:54:20.027698,1449.01,Cash
13619,42316,2024-07-28 12:57:09.110219,1553.25,Cash
13620,20234,2025-02-18 04:13:55.578988,305.08,Cash
13621,36468,2024-07-25 18:30:27.794166,1594.46,Net Banking
13622,9007,2024-07-17 17:17:13.814392,120.44,Cash
13623,41374,2025-02-11 20:40:33.671844,246.96,UPI
13624,7949,2025-01-27 06:33:40.130280,298.53,Cash
13625,37268,2024-11-30 13:17:24.790572,1387.42,Net Banking
13626,13875,2024-10-27 02:45:12.699042,1688.47,Net Banking
13627,18866,2024-08-07 09:48:05.090082,1597.5,UPI
13628,26130,2024-09-07 13:15:08.618518,275.4,Credit Card
13629,39411,2025-03-05 09:03:51.045395,1738.47,UPI
13630,19571,2025-03-03 22:24:05.784374,1484.31,Net Banking
13631,45573,2024-09-27 02:11:03.412261,463.25,Net Banking
13632,4357,2024-04-13 18:39:18.092422,1767.32,Net Banking
13633,30053,2025-01-24 09:53:57.530120,444.16,UPI
13634,10687,2024-07-20 07:55:23.373787,566.13,Net Banking
13635,19863,2025-03-09 21:05:14.541832,697.45,Cash
13636,1535,2025-02-03 02:46:33.931391,697.24,Credit Card
13637,21064,2024-12-06 00:10:27.745670,1795.15,Cash
13638,7,2024-05-25 17:09:04.212486,1242.87,Credit Card
13639,18932,2024-06-14 20:11:39.207859,214.57,UPI
13640,38710,2024-11-14 09:32:45.481057,1774.49,Net Banking
13641,19432,2024-06-02 20:22:07.767495,120.1,Cash
13642,44210,2024-05-27 04:17:36.460666,714.39,UPI
13643,18971,2024-10-17 12:33:12.357633,1831.2,Credit Card
13644,35992,2024-11-23 00:12:40.568981,583.31,UPI
13645,37748,2024-12-04 17:07:08.073177,586.08,Net Banking
13646,47586,2024-05-13 11:19:59.002426,179.04,Credit Card
13647,2890,2024-12-12 04:45:44.362100,1620.86,Net Banking
13648,49433,2024-04-12 17:03:24.092339,1710.02,Cash
13649,14609,2024-11-08 00:05:26.278716,1644.02,UPI
13650,20228,2024-09-08 08:04:45.300415,1419.85,Cash
13651,11881,2024-11-03 14:42:40.417008,434.42,Net Banking
13652,19745,2025-03-03 10:17:13.180267,395.33,Net Banking
13653,15803,2024-12-19 19:51:11.830254,988.14,Credit Card
13654,9303,2025-01-25 05:17:43.523616,595.87,Credit Card
13655,23043,2024-12-13 03:43:22.696672,1434.09,Credit Card
13656,36695,2024-10-22 04:10:47.602645,379.27,Credit Card
13657,4983,2024-08-14 18:59:56.878941,940.78,Cash
13658,37797,2024-11-15 21:54:20.864892,1521.45,Net Banking
13659,25715,2024-07-25 13:37:01.425864,180.63,Cash
13660,3751,2024-11-22 05:01:32.050835,1058.45,Cash
13661,20420,2024-09-23 16:31:02.798499,702.01,UPI
13662,22102,2024-12-05 02:26:53.785953,706.44,UPI
13663,164,2024-07-23 09:44:46.476542,1201.72,Cash
13664,17450,2024-04-19 22:08:50.367971,746.57,Credit Card
13665,26388,2025-02-02 16:05:47.646293,975.72,UPI
13666,30554,2025-03-26 09:35:50.353861,608.51,Net Banking
13667,27832,2024-07-10 22:20:00.117384,276.4,Net Banking
13668,22164,2025-03-21 07:43:15.603692,137.61,Credit Card
13669,10729,2024-07-21 23:39:11.134715,708.18,Cash
13670,4887,2025-01-11 06:06:03.084364,1410.6,Cash
13671,49291,2024-10-24 22:55:07.439247,1352.73,Credit Card
13672,46904,2024-09-04 17:13:26.680990,745.49,UPI
13673,17911,2024-05-17 21:43:51.460132,847.86,Cash
13674,28273,2025-01-15 16:27:50.288252,1586.73,Credit Card
13675,7274,2025-03-03 21:57:24.092337,1970.25,Credit Card
13676,34854,2024-12-14 03:53:03.924155,1536.62,Credit Card
13677,1631,2024-04-08 03:59:02.185566,402.57,Credit Card
13678,9862,2024-06-13 05:04:50.678438,672.59,Net Banking
13679,30609,2024-08-06 05:36:49.492629,1460.0,Cash
13680,20840,2024-12-04 20:29:16.560082,1481.67,Net Banking
13681,17452,2025-02-03 09:29:23.298529,1069.29,Net Banking
13682,4928,2024-10-15 11:42:08.576058,1529.27,Net Banking
13683,49806,2024-05-07 07:03:18.704449,166.92,Net Banking
13684,49409,2024-12-24 23:11:44.482428,1452.47,UPI
13685,8865,2024-04-12 12:57:13.381011,283.71,Cash
13686,8298,2024-09-11 07:31:16.660005,881.29,Cash
13687,39139,2024-09-27 18:48:40.686644,1326.92,Net Banking
13688,25011,2024-08-15 10:00:01.664355,720.1,Net Banking
13689,37272,2024-09-10 01:16:04.596356,457.63,Credit Card
13690,14518,2024-07-05 13:11:19.239250,1662.73,UPI
13691,27732,2025-02-23 15:56:22.065568,1641.16,Cash
13692,320,2024-06-20 02:44:56.943790,188.87,Net Banking
13693,43623,2024-06-04 02:53:14.610418,1581.24,Net Banking
13694,49191,2024-10-07 01:16:57.912605,1851.29,Credit Card
13695,12972,2025-02-27 16:27:07.656701,545.96,Credit Card
13696,42181,2024-04-24 11:40:25.554028,1816.63,Net Banking
13697,33066,2024-12-27 07:14:47.253258,589.48,Cash
13698,35101,2025-02-27 06:41:22.738737,1061.2,UPI
13699,29866,2024-08-28 08:45:09.811435,1252.43,Net Banking
13700,20547,2024-07-27 18:46:05.543869,1784.16,Cash
13701,42976,2024-04-15 04:58:15.393139,372.82,Cash
13702,47020,2025-02-10 02:15:15.218502,978.73,Cash
13703,37985,2024-08-11 18:08:17.518097,1272.6,Cash
13704,47059,2024-09-22 20:03:29.740694,1103.52,UPI
13705,45030,2024-12-22 17:25:22.986005,1141.84,Credit Card
13706,20618,2025-03-27 22:54:12.506994,1869.97,UPI
13707,48917,2024-07-01 15:33:35.199961,1523.51,UPI
13708,1504,2025-01-22 20:44:29.375016,1014.89,Net Banking
13709,5348,2024-08-08 23:37:29.203357,986.19,UPI
13710,13749,2024-06-18 19:02:04.700504,1301.81,UPI
13711,4508,2024-09-03 12:27:21.169523,358.07,Cash
13712,39981,2024-08-02 19:55:14.231581,1560.42,Credit Card
13713,26603,2024-09-17 22:56:32.490799,1139.99,Net Banking
13714,46940,2024-05-02 18:47:12.781141,1526.09,UPI
13715,42674,2024-04-24 17:31:06.895765,480.59,Cash
13716,26792,2024-04-09 16:52:00.485019,1521.4,Net Banking
13717,24957,2025-03-26 09:54:54.815060,1762.74,Cash
13718,14327,2025-01-30 23:04:48.860488,198.44,Credit Card
13719,1551,2025-03-28 20:08:00.620787,1460.48,Cash
13720,8103,2024-09-20 03:22:41.689397,1899.59,Cash
13721,21324,2024-11-27 04:34:24.248086,137.16,Net Banking
13722,44407,2024-09-26 16:02:59.716156,236.58,UPI
13723,7451,2025-02-22 10:57:08.261234,692.17,UPI
13724,12502,2024-05-12 03:26:58.115329,742.46,Credit Card
13725,48538,2024-05-28 23:27:49.330360,1490.01,Credit Card
13726,41132,2024-06-14 16:31:10.373885,974.47,Cash
13727,9281,2025-03-20 05:13:13.308210,590.77,Credit Card
13728,324,2025-04-01 22:28:08.674958,1889.91,Net Banking
13729,1573,2024-08-15 06:44:30.731786,1160.5,Credit Card
13730,43314,2024-12-24 04:55:18.082368,1689.01,Net Banking
13731,10923,2024-06-21 11:39:39.114558,1031.98,UPI
13732,498,2024-05-13 16:39:42.981726,109.95,Net Banking
13733,26059,2025-02-09 09:56:12.909472,717.5,Net Banking
13734,3183,2024-09-12 19:30:32.132764,725.36,Cash
13735,49722,2024-11-30 20:19:14.282503,254.78,UPI
13736,5217,2025-03-13 08:39:59.171169,476.62,Credit Card
13737,15403,2024-10-23 11:19:34.762149,865.18,UPI
13738,40511,2024-11-06 00:16:27.628597,592.29,Net Banking
13739,37837,2024-05-07 17:37:57.018064,852.29,UPI
13740,38910,2024-12-01 20:15:47.707219,121.22,Net Banking
13741,7998,2024-09-15 18:38:37.583313,105.1,Cash
13742,6712,2024-04-20 03:21:22.038577,1273.89,Net Banking
13743,8302,2024-06-13 15:33:41.593433,339.96,Credit Card
13744,27731,2025-01-22 22:31:55.298802,160.07,Net Banking
13745,21543,2025-03-16 22:18:16.587179,928.69,Cash
13746,11530,2025-01-04 00:16:18.636325,1751.35,Cash
13747,38010,2025-01-30 03:04:45.737723,1538.65,UPI
13748,41990,2024-11-14 01:39:21.904445,581.45,Credit Card
13749,46668,2024-04-15 06:02:00.225707,1129.57,UPI
13750,11202,2024-06-29 08:11:11.667249,336.06,Cash
13751,4698,2025-03-15 11:42:16.737446,148.27,Cash
13752,31085,2024-09-13 19:24:04.977170,481.78,Cash
13753,37554,2024-08-15 08:41:17.905264,1061.36,UPI
13754,48080,2024-06-20 10:20:11.429016,465.44,Cash
13755,4004,2025-02-12 00:33:13.309766,775.97,UPI
13756,18504,2024-06-23 18:03:52.081807,1886.87,Cash
13757,43922,2025-03-02 04:42:30.255232,596.58,Cash
13758,26211,2025-01-06 23:48:46.806630,1674.24,Credit Card
13759,36994,2024-12-13 15:51:02.991211,1329.05,Credit Card
13760,7012,2024-06-21 10:21:17.759703,724.31,UPI
13761,8405,2024-08-09 04:01:34.803652,1579.46,Credit Card
13762,34153,2024-04-11 17:04:07.953036,1198.31,Credit Card
13763,10336,2024-10-27 06:19:05.730093,793.29,Credit Card
13764,10028,2024-12-24 21:59:35.401380,768.53,UPI
13765,7525,2025-01-13 07:14:08.296674,922.06,Credit Card
13766,21236,2025-02-27 04:47:23.492791,564.93,Net Banking
13767,6272,2024-11-11 01:19:43.735802,503.61,Cash
13768,21040,2024-05-31 03:12:02.015338,948.81,Cash
13769,42609,2024-04-08 14:21:00.336171,966.26,UPI
13770,36010,2024-10-23 05:26:00.163375,1731.99,Cash
13771,21492,2025-01-19 20:10:04.564844,508.99,Net Banking
13772,33313,2024-07-02 13:48:29.559847,1074.68,Net Banking
13773,21648,2024-04-15 01:05:24.220422,1324.98,Cash
13774,40893,2025-01-14 22:20:38.771906,1147.82,UPI
13775,9018,2025-02-20 04:33:08.082428,190.46,Credit Card
13776,17104,2025-02-15 12:30:02.876651,1530.15,UPI
13777,14116,2025-04-01 05:13:23.855636,1314.99,Credit Card
13778,49727,2024-11-13 06:44:51.386101,1187.11,Cash
13779,47443,2025-01-16 14:28:39.946537,1297.05,Net Banking
13780,49292,2025-03-14 05:22:48.853669,662.57,UPI
13781,47795,2024-11-20 01:33:33.372990,1260.46,Cash
13782,8913,2024-12-20 15:42:23.789958,881.05,Cash
13783,2266,2025-01-07 05:29:11.212125,522.76,UPI
13784,46493,2024-04-07 15:37:33.128342,1350.93,Cash
13785,11454,2025-03-09 08:50:30.961827,634.96,Credit Card
13786,19484,2025-03-01 07:50:13.568272,631.97,Credit Card
