food_id,name,category,price
772,Burger,Fast Food,139.82
773,Manchurian,Chinese,301.22
774,Hakka Noodles,Chinese,77.08
775,Fries,Fast Food,302.37
776,Paneer Butter Masala,North Indian,104.37
777,Spring Rolls,Chinese,334.34
778,Rasgulla,Desserts,300.37
779,Vada,South Indian,190.05
780,Rasgulla,Desserts,257.95
781,Spring Rolls,Chinese,73.89
782,Burger,Fast Food,287.46
783,Idli Sambar,South Indian,466.1
784,Pizza,Fast Food,124.55
785,Pizza,Fast Food,292.75
786,Idli Sambar,South Indian,340.98
787,Paneer Butter Masala,North Indian,335.57
788,Dosa,South Indian,418.5
789,Manchurian,Chinese,71.9
790,Spring Rolls,Chinese,341.63
791,Dosa,South Indian,327.45
792,Chole Bhature,North Indian,125.78
793,Gulab Jamun,Desserts,321.38
794,Dal Makhani,North Indian,298.49
795,Fries,Fast Food,237.2
796,Rasgulla,Desserts,437.24
797,Spring Rolls,Chinese,444.99
798,Rasgulla,Desserts,197.28
799,Pizza,Fast Food,394.67
800,Spring Rolls,Chinese,485.59
801,Dosa,South Indian,121.77
802,Gulab Jamun,Desserts,353.03
803,Dal Makhani,North Indian,178.63
804,Idli Sambar,South Indian,459.22
805,Paneer Butter Masala,North Indian,305.24
806,Rasgulla,Desserts,496.26
807,Pizza,Fast Food,493.33
808,Gulab Jamun,Desserts,309.1
809,Dosa,South Indian,385.34
810,Ice Cream,Desserts,382.71
811,Ice Cream,Desserts,376.46
812,Burger,Fast Food,250.61
813,Gulab Jamun,Desserts,295.47
814,Burger,Fast Food,281.36
815,Rasgulla,Desserts,274.71
816,Pizza,Fast Food,315.29
817,Spring Rolls,Chinese,121.29
818,Fries,Fast Food,269.98
819,Manchurian,Chinese,236.41
820,Manchurian,Chinese,479.95
821,Rasgulla,Desserts,413.03
822,Paneer Butter Masala,North Indian,263.79
823,Paneer Butter Masala,North Indian,132.15
824,Spring Rolls,Chinese,335.34
825,Pizza,Fast Food,127.11
826,Paneer Butter Masala,North Indian,491.48
827,Idli Sambar,South Indian,498.5
828,Rasgulla,Desserts,251.18
829,Rasgulla,Desserts,307.99
830,Paneer Butter Masala,North Indian,293.1
831,Burger,Fast Food,129.31
832,Dal Makhani,North Indian,197.56
833,Dal Makhani,North Indian,215.46
834,Spring Rolls,Chinese,205.76
835,Hakka Noodles,Chinese,83.67
836,Idli Sambar,South Indian,474.1
837,Spring Rolls,Chinese,331.14
838,Idli Sambar,South Indian,52.66
839,Hakka Noodles,Chinese,161.22
840,Ice Cream,Desserts,292.65
841,Burger,Fast Food,411.65
842,Burger,Fast Food,258.79
843,Chole Bhature,North Indian,362.58
844,Burger,Fast Food,352.28
845,Idli Sambar,South Indian,124.52
846,Hakka Noodles,Chinese,327.1
847,Dal Makhani,North Indian,431.58
848,Rasgulla,Desserts,276.54
849,Vada,South Indian,327.42
850,Rasgulla,Desserts,335.64
851,Fries,Fast Food,102.36
852,Hakka Noodles,Chinese,475.8
853,Paneer Butter Masala,North Indian,135.94
854,Pizza,Fast Food,490.24
855,Gulab Jamun,Desserts,289.73
856,Dal Makhani,North Indian,477.6
857,Hakka Noodles,Chinese,115.09
858,Rasgulla,Desserts,149.44
859,Rasgulla,Desserts,153.34
860,Dal Makhani,North Indian,155.6
861,Gulab Jamun,Desserts,490.01
862,Paneer Butter Masala,North Indian,217.24
863,Spring Rolls,Chinese,228.29
864,Paneer Butter Masala,North Indian,93.47
865,Dal Makhani,North Indian,485.13
866,Paneer Butter Masala,North Indian,220.44
867,Ice Cream,Desserts,78.97
868,Manchurian,Chinese,412.84
869,Paneer Butter Masala,North Indian,483.07
870,Spring Rolls,Chinese,85.55
871,Burger,Fast Food,263.3
872,Idli Sambar,South Indian,420.54
873,Chole Bhature,North Indian,183.11
874,Burger,Fast Food,285.5
875,Pizza,Fast Food,275.76
876,Chole Bhature,North Indian,84.49
877,Rasgulla,Desserts,209.58
878,Paneer Butter Masala,North Indian,91.51
879,Dosa,South Indian,402.48
880,Hakka Noodles,Chinese,408.34
881,Manchurian,Chinese,383.3
882,Pizza,Fast Food,240.25
883,Hakka Noodles,Chinese,339.31
884,Dal Makhani,North Indian,407.14
885,Dal Makhani,North Indian,283.76
886,Hakka Noodles,Chinese,76.48
887,Dal Makhani,North Indian,337.11
888,Fries,Fast Food,292.1
889,Rasgulla,Desserts,497.01
890,Pizza,Fast Food,261.51
891,Dal Makhani,North Indian,443.78
892,Fries,Fast Food,112.08
893,Hakka Noodles,Chinese,323.5
894,Vada,South Indian,381.81
895,Gulab Jamun,Desserts,282.47
896,Pizza,Fast Food,129.68
897,Chole Bhature,North Indian,421.71
898,Ice Cream,Desserts,423.16
899,Burger,Fast Food,168.18
900,Gulab Jamun,Desserts,139.76
901,Chole Bhature,North Indian,286.9
902,Fries,Fast Food,68.82
903,Gulab Jamun,Desserts,288.09
904,Spring Rolls,Chinese,127.0
905,Idli Sambar,South Indian,364.68
906,Spring Rolls,Chinese,160.72
907,Burger,Fast Food,50.87
908,Rasgulla,Desserts,398.56
909,Idli Sambar,South Indian,269.86
910,Idli Sambar,South Indian,86.84
911,Chole Bhature,North Indian,434.91
912,Idli Sambar,South Indian,258.54
913,Gulab Jamun,Desserts,474.48
914,Hakka Noodles,Chinese,141.0
915,Fries,Fast Food,310.12
916,Dal Makhani,North Indian,344.24
917,Idli Sambar,South Indian,429.69
918,Dosa,South Indian,389.39
919,Burger,Fast Food,205.65
920,Fries,Fast Food,78.56
921,Gulab Jamun,Desserts,306.31
922,Burger,Fast Food,75.28
923,Paneer Butter Masala,North Indian,464.64
924,Rasgulla,Desserts,114.12
925,Fries,Fast Food,134.42
926,Chole Bhature,North Indian,233.68
927,Pizza,Fast Food,456.56
928,Hakka Noodles,Chinese,233.63
929,Spring Rolls,Chinese,264.47
930,Burger,Fast Food,290.09
931,Gulab Jamun,Desserts,318.34
932,Paneer Butter Masala,North Indian,55.11
933,Pizza,Fast Food,242.8
934,Gulab Jamun,Desserts,166.01
935,Vada,South Indian,278.91
936,Fries,Fast Food,311.09
937,Vada,South Indian,162.69
938,Vada,South Indian,195.34
939,Paneer Butter Masala,North Indian,333.23
940,Fries,Fast Food,162.49
941,Dosa,South Indian,139.04
942,Hakka Noodles,Chinese,233.35
943,Vada,South Indian,442.56
944,Paneer Butter Masala,North Indian,468.76
945,Ice Cream,Desserts,139.42
946,Burger,Fast Food,466.04
947,Idli Sambar,South Indian,166.18
948,Rasgulla,Desserts,112.67
949,Idli Sambar,South Indian,442.7
950,Paneer Butter Masala,North Indian,492.01
951,Rasgulla,Desserts,222.49
952,Fries,Fast Food,241.07
953,Burger,Fast Food,270.18
954,Burger,Fast Food,82.9
955,Manchurian,Chinese,256.77
956,Paneer Butter Masala,North Indian,197.97
957,Dosa,South Indian,237.4
958,Spring Rolls,Chinese,156.48
959,Manchurian,Chinese,154.1
960,Dosa,South Indian,85.34
961,Idli Sambar,South Indian,99.74
962,Burger,Fast Food,242.51
963,Gulab Jamun,Desserts,449.0
964,Rasgulla,Desserts,335.35
965,Paneer Butter Masala,North Indian,248.3
966,Idli Sambar,South Indian,60.07
967,Manchurian,Chinese,456.65
968,Gulab Jamun,Desserts,170.38
969,Spring Rolls,Chinese,276.37
970,Hakka Noodles,Chinese,284.44
971,Pizza,Fast Food,461.32
972,Pizza,Fast Food,320.3
973,Spring Rolls,Chinese,131.64
974,Gulab Jamun,Desserts,231.93
975,Pizza,Fast Food,154.2
976,Ice Cream,Desserts,430.24
977,Burger,Fast Food,409.0
978,Spring Rolls,Chinese,133.07
979,Paneer Butter Masala,North Indian,437.22
980,Rasgulla,Desserts,282.88
981,Gulab Jamun,Desserts,332.35
982,Spring Rolls,Chinese,408.2
983,Hakka Noodles,Chinese,83.6
984,Ice Cream,Desserts,191.98
985,Paneer Butter Masala,North Indian,195.77
986,Chole Bhature,North Indian,415.44
987,Idli Sambar,South Indian,139.51
988,Fries,Fast Food,218.99
989,Ice Cream,Desserts,258.74
990,Dal Makhani,North Indian,409.21
991,Ice Cream,Desserts,348.02
992,Gulab Jamun,Desserts,164.32
993,Fries,Fast Food,366.83
994,Hakka Noodles,Chinese,370.09
995,Gulab Jamun,Desserts,319.91
996,Manchurian,Chinese,235.28
997,Vada,South Indian,140.54
998,Hakka Noodles,Chinese,218.02
999,Burger,Fast Food,452.01
1000,Spring Rolls,Chinese,279.89
1001,Chole Bhature,North Indian,168.42
1002,Fries,Fast Food,153.07
1003,Vada,South Indian,350.79
1004,Spring Rolls,Chinese,166.36
1005,Chole Bhature,North Indian,210.72
1006,Hakka Noodles,Chinese,90.93
1007,Manchurian,Chinese,403.27
1008,Pizza,Fast Food,451.16
1009,Manchurian,Chinese,416.1
1010,Spring Rolls,Chinese,347.57
1011,Dal Makhani,North Indian,169.32
1012,Burger,Fast Food,322.6
1013,Pizza,Fast Food,450.22
1014,Pizza,Fast Food,51.1
1015,Manchurian,Chinese,361.45
1016,Hakka Noodles,Chinese,267.15
1017,Dosa,South Indian,350.84
1018,Dosa,South Indian,140.24
1019,Manchurian,Chinese,471.32
1020,Dosa,South Indian,363.28
1021,Gulab Jamun,Desserts,432.14
1022,Gulab Jamun,Desserts,235.85
1023,Hakka Noodles,Chinese,85.84
1024,Burger,Fast Food,256.69
1025,Idli Sambar,South Indian,111.21
1026,Paneer Butter Masala,North Indian,316.08
1027,Hakka Noodles,Chinese,478.86
1028,Ice Cream,Desserts,287.77
1029,Dal Makhani,North Indian,410.35
1030,Vada,South Indian,93.74
1031,Burger,Fast Food,343.59
1032,Vada,South Indian,83.17
1033,Rasgulla,Desserts,420.15
1034,Rasgulla,Desserts,159.59
1035,Dosa,South Indian,141.0
1036,Vada,South Indian,470.5
1037,Pizza,Fast Food,211.78
1038,Manchurian,Chinese,157.27
1039,Dosa,South Indian,477.13
1040,Spring Rolls,Chinese,167.06
1041,Spring Rolls,Chinese,288.09
1042,Pizza,Fast Food,288.12
1043,Spring Rolls,Chinese,114.63
1044,Manchurian,Chinese,240.88
1045,Dal Makhani,North Indian,53.63
1046,Gulab Jamun,Desserts,75.98
1047,Idli Sambar,South Indian,394.94
1048,Idli Sambar,South Indian,125.86
1049,Gulab Jamun,Desserts,406.26
1050,Rasgulla,Desserts,338.94
1051,Dal Makhani,North Indian,242.69
1052,Hakka Noodles,Chinese,426.45
1053,Idli Sambar,South Indian,72.22
1054,Vada,South Indian,181.76
1055,Paneer Butter Masala,North Indian,352.15
1056,Spring Rolls,Chinese,225.49
1057,Ice Cream,Desserts,147.57
1058,Paneer Butter Masala,North Indian,164.51
1059,Manchurian,Chinese,246.98
1060,Idli Sambar,South Indian,482.89
1061,Spring Rolls,Chinese,478.75
1062,Chole Bhature,North Indian,239.2
1063,Dal Makhani,North Indian,492.8
1064,Manchurian,Chinese,281.1
1065,Rasgulla,Desserts,223.92
1066,Dal Makhani,North Indian,207.46
1067,Pizza,Fast Food,317.54
1068,Ice Cream,Desserts,475.3
1069,Dosa,South Indian,270.58
1070,Vada,South Indian,219.98
1071,Rasgulla,Desserts,197.6
1072,Pizza,Fast Food,225.99
1073,Hakka Noodles,Chinese,284.72
1074,Paneer Butter Masala,North Indian,244.33
1075,Burger,Fast Food,326.04
1076,Rasgulla,Desserts,139.4
1077,Idli Sambar,South Indian,159.53
1078,Vada,South Indian,155.54
1079,Pizza,Fast Food,193.24
1080,Burger,Fast Food,222.3
1081,Pizza,Fast Food,275.85
1082,Chole Bhature,North Indian,109.9
1083,Chole Bhature,North Indian,59.21
1084,Gulab Jamun,Desserts,216.01
1085,Fries,Fast Food,59.46
1086,Spring Rolls,Chinese,398.58
1087,Dosa,South Indian,466.73
1088,Idli Sambar,South Indian,246.84
1089,Fries,Fast Food,65.82
1090,Hakka Noodles,Chinese,74.77
1091,Dal Makhani,North Indian,202.77
1092,Chole Bhature,North Indian,493.76
1093,Manchurian,Chinese,307.36
1094,Vada,South Indian,243.66
1095,Gulab Jamun,Desserts,109.65
1096,Vada,South Indian,260.99
1097,Ice Cream,Desserts,138.07
1098,Spring Rolls,Chinese,416.42
1099,Spring Rolls,Chinese,208.35
1100,Chole Bhature,North Indian,349.33
1101,Chole Bhature,North Indian,111.49
1102,Vada,South Indian,255.45
1103,Vada,South Indian,404.3
1104,Vada,South Indian,130.78
1105,Spring Rolls,Chinese,188.57
1106,Burger,Fast Food,335.34
1107,Chole Bhature,North Indian,102.39
1108,Gulab Jamun,Desserts,189.17
1109,Fries,Fast Food,353.93
1110,Hakka Noodles,Chinese,143.16
1111,Hakka Noodles,Chinese,140.67
1112,Dosa,South Indian,303.4
1113,Idli Sambar,South Indian,210.25
1114,Hakka Noodles,Chinese,174.61
1115,Burger,Fast Food,92.44
1116,Idli Sambar,South Indian,296.78
1117,Chole Bhature,North Indian,349.27
1118,Gulab Jamun,Desserts,273.65
1119,Rasgulla,Desserts,102.6
1120,Spring Rolls,Chinese,315.64
1121,Gulab Jamun,Desserts,423.92
1122,Chole Bhature,North Indian,485.85
1123,Dal Makhani,North Indian,407.26
1124,Paneer Butter Masala,North Indian,363.1
1125,Fries,Fast Food,143.94
1126,Hakka Noodles,Chinese,69.23
1127,Pizza,Fast Food,441.19
1128,Vada,South Indian,478.42
1129,Dal Makhani,North Indian,343.51
1130,Manchurian,Chinese,277.84
1131,Rasgulla,Desserts,453.3
1132,Dal Makhani,North Indian,102.56
1133,Dosa,South Indian,298.08
1134,Dal Makhani,North Indian,279.29
1135,Dosa,South Indian,96.93
1136,Fries,Fast Food,97.0
1137,Rasgulla,Desserts,428.68
1138,Hakka Noodles,Chinese,188.19
1139,Dosa,South Indian,262.24
1140,Hakka Noodles,Chinese,153.56
1141,Idli Sambar,South Indian,444.35
1142,Pizza,Fast Food,238.88
1143,Chole Bhature,North Indian,90.02
1144,Pizza,Fast Food,357.86
1145,Ice Cream,Desserts,242.4
1146,Manchurian,Chinese,137.18
1147,Pizza,Fast Food,84.49
1148,Vada,South Indian,474.64
1149,Rasgulla,Desserts,92.46
1150,Burger,Fast Food,414.09
1151,Gulab Jamun,Desserts,469.27
1152,Pizza,Fast Food,360.74
1153,Chole Bhature,North Indian,321.72
1154,Hakka Noodles,Chinese,197.7
1155,Rasgulla,Desserts,178.49
1156,Ice Cream,Desserts,122.07
1157,Dal Makhani,North Indian,146.16
1158,Fries,Fast Food,92.33
1159,Burger,Fast Food,455.97
1160,Dal Makhani,North Indian,263.02
1161,Chole Bhature,North Indian,241.37
1162,Hakka Noodles,Chinese,207.72
1163,Spring Rolls,Chinese,120.18
1164,Rasgulla,Desserts,338.16
1165,Dosa,South Indian,486.01
1166,Burger,Fast Food,331.82
1167,Paneer Butter Masala,North Indian,187.48
1168,Ice Cream,Desserts,415.16
1169,Spring Rolls,Chinese,378.31
1170,Hakka Noodles,Chinese,438.8
1171,Manchurian,Chinese,382.36
1172,Idli Sambar,South Indian,357.1
1173,Rasgulla,Desserts,180.09
1174,Chole Bhature,North Indian,349.24
1175,Burger,Fast Food,498.51
1176,Pizza,Fast Food,125.02
1177,Burger,Fast Food,97.96
1178,Pizza,Fast Food,184.42
1179,Pizza,Fast Food,470.21
1180,Dal Makhani,North Indian,260.63
1181,Rasgulla,Desserts,294.38
1182,Dal Makhani,North Indian,285.18
1183,Gulab Jamun,Desserts,92.59
1184,Chole Bhature,North Indian,325.38
1185,Fries,Fast Food,168.95
1186,Dal Makhani,North Indian,86.85
1187,Spring Rolls,Chinese,134.89
1188,Fries,Fast Food,385.35
1189,Hakka Noodles,Chinese,336.39
1190,Rasgulla,Desserts,497.13
1191,Burger,Fast Food,223.9
1192,Fries,Fast Food,317.76
1193,Gulab Jamun,Desserts,257.91
1194,Manchurian,Chinese,426.91
1195,Paneer Butter Masala,North Indian,499.86
1196,Dal Makhani,North Indian,254.85
1197,Idli Sambar,South Indian,149.05
1198,Dal Makhani,North Indian,472.5
1199,Hakka Noodles,Chinese,159.04
1200,Idli Sambar,South Indian,123.37
1201,Rasgulla,Desserts,379.37
1202,Dal Makhani,North Indian,457.3
1203,Dosa,South Indian,310.24
1204,Rasgulla,Desserts,423.4
1205,Idli Sambar,South Indian,152.43
1206,Idli Sambar,South Indian,351.38
1207,Ice Cream,Desserts,491.43
1208,Spring Rolls,Chinese,129.69
1209,Vada,South Indian,303.18
1210,Pizza,Fast Food,318.98
1211,Hakka Noodles,Chinese,72.36
1212,Paneer Butter Masala,North Indian,498.73
1213,Dosa,South Indian,98.31
1214,Hakka Noodles,Chinese,286.35
1215,Gulab Jamun,Desserts,277.93
1216,Hakka Noodles,Chinese,230.27
1217,Ice Cream,Desserts,476.01
1218,Gulab Jamun,Desserts,402.7
1219,Dosa,South Indian,276.28
1220,Dosa,South Indian,58.93
1221,Paneer Butter Masala,North Indian,344.23
1222,Burger,Fast Food,168.65
1223,Idli Sambar,South Indian,318.54
1224,Pizza,Fast Food,418.39
1225,Idli Sambar,South Indian,293.11
1226,Burger,Fast Food,162.49
1227,Burger,Fast Food,430.0
1228,Vada,South Indian,421.21
1229,Dosa,South Indian,68.12
1230,Chole Bhature,North Indian,188.01
1231,Dal Makhani,North Indian,112.44
1232,Paneer Butter Masala,North Indian,216.81
1233,Manchurian,Chinese,124.17
1234,Manchurian,Chinese,200.48
1235,Paneer Butter Masala,North Indian,251.15
1236,Pizza,Fast Food,307.81
1237,Spring Rolls,Chinese,251.09
1238,Chole Bhature,North Indian,390.95
1239,Idli Sambar,South Indian,222.92
1240,Spring Rolls,Chinese,194.05
1241,Ice Cream,Desserts,403.16
1242,Hakka Noodles,Chinese,101.29
1243,Fries,Fast Food,392.18
1244,Chole Bhature,North Indian,499.0
1245,Burger,Fast Food,267.6
1246,Burger,Fast Food,129.19
1247,Gulab Jamun,Desserts,258.7
1248,Rasgulla,Desserts,304.85
1249,Vada,South Indian,62.7
1250,Pizza,Fast Food,155.77
1251,Dosa,South Indian,290.39
1252,Manchurian,Chinese,356.88
1253,Rasgulla,Desserts,307.27
1254,Fries,Fast Food,57.24
1255,Manchurian,Chinese,103.84
1256,Dal Makhani,North Indian,354.15
1257,Paneer Butter Masala,North Indian,282.75
1258,Manchurian,Chinese,57.28
1259,Vada,South Indian,222.86
1260,Ice Cream,Desserts,93.31
1261,Ice Cream,Desserts,207.74
1262,Paneer Butter Masala,North Indian,230.47
1263,Dosa,South Indian,460.44
1264,Hakka Noodles,Chinese,95.36
1265,Manchurian,Chinese,76.5
1266,Gulab Jamun,Desserts,148.43
1267,Gulab Jamun,Desserts,228.26
1268,Hakka Noodles,Chinese,482.12
1269,Hakka Noodles,Chinese,149.3
1270,Hakka Noodles,Chinese,114.01
1271,Manchurian,Chinese,205.51
1272,Manchurian,Chinese,237.68
1273,Manchurian,Chinese,153.35
1274,Chole Bhature,North Indian,476.93
1275,Manchurian,Chinese,484.2
1276,Dosa,South Indian,215.33
1277,Pizza,Fast Food,491.93
1278,Spring Rolls,Chinese,167.23
1279,Pizza,Fast Food,259.36
1280,Vada,South Indian,78.36
1281,Hakka Noodles,Chinese,153.4
1282,Rasgulla,Desserts,355.26
1283,Pizza,Fast Food,347.54
1284,Ice Cream,Desserts,271.97
1285,Idli Sambar,South Indian,283.25
1286,Paneer Butter Masala,North Indian,91.63
1287,Manchurian,Chinese,261.58
1288,Manchurian,Chinese,372.85
1289,Rasgulla,Desserts,340.9
1290,Fries,Fast Food,394.04
1291,Vada,South Indian,67.14
1292,Ice Cream,Desserts,139.37
1293,Dal Makhani,North Indian,216.8
1294,Dal Makhani,North Indian,431.58
1295,Vada,South Indian,465.89
1296,Dal Makhani,North Indian,133.14
1297,Hakka Noodles,Chinese,349.98
1298,Spring Rolls,Chinese,108.3
1299,Spring Rolls,Chinese,191.86
1300,Vada,South Indian,178.69
1301,Manchurian,Chinese,349.94
1302,Burger,Fast Food,453.89
1303,Pizza,Fast Food,481.26
1304,Spring Rolls,Chinese,230.12
1305,Spring Rolls,Chinese,321.48
1306,Vada,South Indian,52.78
1307,Spring Rolls,Chinese,493.27
1308,Rasgulla,Desserts,449.86
1309,Dosa,South Indian,442.73
1310,Dosa,South Indian,402.44
1311,Manchurian,Chinese,306.47
1312,Dal Makhani,North Indian,232.03
1313,Hakka Noodles,Chinese,209.97
1314,Ice Cream,Desserts,274.21
1315,Chole Bhature,North Indian,214.07
1316,Chole Bhature,North Indian,91.93
1317,Vada,South Indian,149.43
1318,Fries,Fast Food,467.87
1319,Burger,Fast Food,285.14
1320,Vada,South Indian,303.67
1321,Manchurian,Chinese,366.22
1322,Dosa,South Indian,200.29
1323,Rasgulla,Desserts,238.51
1324,Spring Rolls,Chinese,408.45
1325,Gulab Jamun,Desserts,119.66
1326,Gulab Jamun,Desserts,242.26
1327,Vada,South Indian,290.45
1328,Rasgulla,Desserts,161.83
1329,Pizza,Fast Food,111.35
1330,Gulab Jamun,Desserts,212.13
1331,Gulab Jamun,Desserts,204.52
1332,Hakka Noodles,Chinese,183.51
1333,Spring Rolls,Chinese,314.28
1334,Dosa,South Indian,217.5
1335,Paneer Butter Masala,North Indian,226.47
1336,Rasgulla,Desserts,63.76
1337,Rasgulla,Desserts,441.85
1338,Gulab Jamun,Desserts,74.97
1339,Ice Cream,Desserts,154.37
1340,Pizza,Fast Food,92.57
1341,Chole Bhature,North Indian,384.23
1342,Burger,Fast Food,183.66
1343,Hakka Noodles,Chinese,486.5
1344,Hakka Noodles,Chinese,253.16
1345,Rasgulla,Desserts,460.9
1346,Gulab Jamun,Desserts,269.49
1347,Burger,Fast Food,340.72
1348,Dal Makhani,North Indian,298.51
1349,Dosa,South Indian,328.57
1350,Hakka Noodles,Chinese,305.24
1351,Pizza,Fast Food,104.25
1352,Fries,Fast Food,373.5
1353,Burger,Fast Food,243.62
1354,Dal Makhani,North Indian,75.33
1355,Rasgulla,Desserts,315.18
1356,Chole Bhature,North Indian,317.23
1357,Vada,South Indian,159.02
1358,Dal Makhani,North Indian,212.33
1359,Paneer Butter Masala,North Indian,370.55
1360,Idli Sambar,South Indian,472.85
1361,Paneer Butter Masala,North Indian,381.89
1362,Gulab Jamun,Desserts,337.82
1363,Dal Makhani,North Indian,228.11
1364,Hakka Noodles,Chinese,52.42
1365,Spring Rolls,Chinese,264.19
1366,Pizza,Fast Food,57.9
1367,Burger,Fast Food,371.77
1368,Rasgulla,Desserts,72.11
1369,Hakka Noodles,Chinese,311.09
1370,Gulab Jamun,Desserts,229.07
1371,Pizza,Fast Food,367.56
1372,Chole Bhature,North Indian,57.5
1373,Rasgulla,Desserts,251.68
1374,Ice Cream,Desserts,122.5
1375,Chole Bhature,North Indian,393.79
1376,Chole Bhature,North Indian,272.15
1377,Dal Makhani,North Indian,322.79
1378,Manchurian,Chinese,486.87
1379,Paneer Butter Masala,North Indian,106.0
1380,Fries,Fast Food,222.54
1381,Ice Cream,Desserts,323.77
1382,Spring Rolls,Chinese,243.02
1383,Burger,Fast Food,87.88
1384,Hakka Noodles,Chinese,73.17
1385,Vada,South Indian,274.75
1386,Rasgulla,Desserts,228.45
1387,Chole Bhature,North Indian,489.6
1388,Gulab Jamun,Desserts,95.5
1389,Dosa,South Indian,434.92
1390,Spring Rolls,Chinese,55.98
1391,Hakka Noodles,Chinese,384.76
1392,Spring Rolls,Chinese,246.57
1393,Pizza,Fast Food,437.03
1394,Spring Rolls,Chinese,117.98
1395,Fries,Fast Food,108.73
1396,Paneer Butter Masala,North Indian,110.21
1397,Hakka Noodles,Chinese,370.53
1398,Rasgulla,Desserts,221.5
1399,Spring Rolls,Chinese,478.96
1400,Spring Rolls,Chinese,499.87
1401,Hakka Noodles,Chinese,289.87
1402,Vada,South Indian,185.76
1403,Dosa,South Indian,436.14
1404,Ice Cream,Desserts,297.85
1405,Chole Bhature,North Indian,219.52
1406,Idli Sambar,South Indian,382.77
1407,Chole Bhature,North Indian,194.21
1408,Pizza,Fast Food,468.11
1409,Idli Sambar,South Indian,124.31
1410,Idli Sambar,South Indian,205.7
1411,Paneer Butter Masala,North Indian,193.34
1412,Rasgulla,Desserts,324.08
1413,Gulab Jamun,Desserts,482.36
1414,Idli Sambar,South Indian,358.4
1415,Fries,Fast Food,294.37
1416,Gulab Jamun,Desserts,102.15
1417,Ice Cream,Desserts,75.74
1418,Rasgulla,Desserts,85.48
1419,Ice Cream,Desserts,416.65
1420,Spring Rolls,Chinese,192.32
1421,Pizza,Fast Food,356.21
1422,Idli Sambar,South Indian,161.92
1423,Hakka Noodles,Chinese,112.34
1424,Dosa,South Indian,477.58
1425,Dosa,South Indian,471.21
1426,Rasgulla,Desserts,373.41
1427,Rasgulla,Desserts,96.58
1428,Dal Makhani,North Indian,115.72
1429,Spring Rolls,Chinese,461.86
1430,Chole Bhature,North Indian,466.8
1431,Paneer Butter Masala,North Indian,214.4
1432,Dosa,South Indian,346.61
1433,Vada,South Indian,65.47
1434,Chole Bhature,North Indian,141.82
1435,Idli Sambar,South Indian,325.34
1436,Ice Cream,Desserts,488.61
1437,Vada,South Indian,245.17
1438,Manchurian,Chinese,402.56
1439,Hakka Noodles,Chinese,480.99
1440,Fries,Fast Food,427.21
1441,Paneer Butter Masala,North Indian,133.74
1442,Burger,Fast Food,476.78
1443,Vada,South Indian,418.49
1444,Gulab Jamun,Desserts,221.66
1445,Idli Sambar,South Indian,424.33
1446,Rasgulla,Desserts,107.01
1447,Paneer Butter Masala,North Indian,473.77
1448,Pizza,Fast Food,496.97
1449,Manchurian,Chinese,493.7
1450,Manchurian,Chinese,54.9
1451,Rasgulla,Desserts,283.93
1452,Burger,Fast Food,246.17
1453,Rasgulla,Desserts,294.37
1454,Manchurian,Chinese,159.37
1455,Ice Cream,Desserts,265.51
1456,Gulab Jamun,Desserts,143.82
1457,Spring Rolls,Chinese,375.83
1458,Dosa,South Indian,96.39
1459,Vada,South Indian,362.04
1460,Fries,Fast Food,328.12
1461,Hakka Noodles,Chinese,351.09
1462,Paneer Butter Masala,North Indian,232.18
1463,Fries,Fast Food,442.83
1464,Hakka Noodles,Chinese,267.63
1465,Pizza,Fast Food,177.07
1466,Dosa,South Indian,161.32
1467,Ice Cream,Desserts,335.08
1468,Hakka Noodles,Chinese,236.06
1469,Spring Rolls,Chinese,350.53
1470,Rasgulla,Desserts,286.4
1471,Manchurian,Chinese,275.46
1472,Dal Makhani,North Indian,486.81
1473,Ice Cream,Desserts,159.0
1474,Vada,South Indian,108.81
1475,Fries,Fast Food,160.93
1476,Hakka Noodles,Chinese,147.93
1477,Manchurian,Chinese,208.39
1478,Spring Rolls,Chinese,186.48
1479,Fries,Fast Food,130.56
1480,Idli Sambar,South Indian,80.25
1481,Spring Rolls,Chinese,341.47
1482,Manchurian,Chinese,293.16
1483,Fries,Fast Food,250.43
1484,Hakka Noodles,Chinese,488.92
1485,Vada,South Indian,159.99
1486,Rasgulla,Desserts,88.04
1487,Idli Sambar,South Indian,54.28
1488,Hakka Noodles,Chinese,422.06
1489,Idli Sambar,South Indian,294.79
1490,Manchurian,Chinese,381.69
1491,Chole Bhature,North Indian,246.74
1492,Pizza,Fast Food,210.61
1493,Hakka Noodles,Chinese,72.53
1494,Paneer Butter Masala,North Indian,394.98
1495,Dosa,South Indian,252.02
1496,Manchurian,Chinese,149.16
1497,Idli Sambar,South Indian,167.88
1498,Chole Bhature,North Indian,206.77
1499,Chole Bhature,North Indian,111.73
1500,Idli Sambar,South Indian,313.2
1501,Spring Rolls,Chinese,91.27
1502,Dosa,South Indian,432.51
1503,Paneer Butter Masala,North Indian,130.44
1504,Fries,Fast Food,176.04
1505,Spring Rolls,Chinese,357.2
1506,Hakka Noodles,Chinese,436.88
1507,Vada,South Indian,395.86
1508,Hakka Noodles,Chinese,200.75
1509,Manchurian,Chinese,235.84
1510,Ice Cream,Desserts,462.15
1511,Fries,Fast Food,69.99
1512,Chole Bhature,North Indian,71.89
